State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Maharashtra,AURANGABAD,2004,Rabi       ,Safflower,17100,9100
Maharashtra,AURANGABAD,2004,Rabi       ,Soyabean,5700,5400
Maharashtra,AURANGABAD,2004,Rabi       ,Sunflower,5100,2400
Maharashtra,AURANGABAD,2004,Rabi       ,Wheat,36400,47200
Maharashtra,AURANGABAD,2004,Summer     ,Groundnut,100,100
Maharashtra,AURANGABAD,2004,Summer     ,Maize,100,200
Maharashtra,AURANGABAD,2004,Summer     ,Sunflower,100,100
Maharashtra,AURANGABAD,2004,Whole Year ,Cotton(lint),209500,263200
Maharashtra,AURANGABAD,2004,Whole Year ,Sugarcane,6400,509500
Maharashtra,AURANGABAD,2005,Kharif     ,Arhar/Tur,41300,25500
Maharashtra,AURANGABAD,2005,Kharif     ,Bajra,131400,150000
Maharashtra,AURANGABAD,2005,Kharif     ,Castor seed,500,400
Maharashtra,AURANGABAD,2005,Kharif     ,Cotton(lint),250100,322700
Maharashtra,AURANGABAD,2005,Kharif     ,Groundnut,7500,4500
Maharashtra,AURANGABAD,2005,Kharif     ,Moong(Green Gram),8000,5300
Maharashtra,AURANGABAD,2005,Kharif     ,Niger seed,400,100
Maharashtra,AURANGABAD,2005,Kharif     ,Rice,100,100
Maharashtra,AURANGABAD,2005,Kharif     ,Sesamum,5000,1200
Maharashtra,AURANGABAD,2005,Kharif     ,Soyabean,8600,10300
Maharashtra,AURANGABAD,2005,Kharif     ,Sugarcane,10600,646600
Maharashtra,AURANGABAD,2005,Kharif     ,Sunflower,7500,2800
Maharashtra,AURANGABAD,2005,Kharif     ,Urad,4000,2900
Maharashtra,AURANGABAD,2005,Rabi       ,Gram,39100,28500
Maharashtra,AURANGABAD,2005,Rabi       ,Linseed,1600,300
Maharashtra,AURANGABAD,2005,Rabi       ,Rapeseed &Mustard,600,200
Maharashtra,AURANGABAD,2005,Rabi       ,Safflower,14300,10500
Maharashtra,AURANGABAD,2005,Rabi       ,Sunflower,4600,2200
Maharashtra,AURANGABAD,2005,Rabi       ,Wheat,40900,67600
Maharashtra,AURANGABAD,2005,Summer     ,Groundnut,200,300
Maharashtra,AURANGABAD,2005,Summer     ,Sunflower,100,100
Maharashtra,AURANGABAD,2006,Kharif     ,Arhar/Tur,40100,34400
Maharashtra,AURANGABAD,2006,Kharif     ,Bajra,123100,139400
Maharashtra,AURANGABAD,2006,Kharif     ,Castor seed,400,100
Maharashtra,AURANGABAD,2006,Kharif     ,Cotton(lint),282100,486300
Maharashtra,AURANGABAD,2006,Kharif     ,Groundnut,8600,6500
Maharashtra,AURANGABAD,2006,Kharif     ,Jowar,8000,14100
Maharashtra,AURANGABAD,2006,Kharif     ,Maize,101500,281100
Maharashtra,AURANGABAD,2006,Kharif     ,Moong(Green Gram),8800,7100
Maharashtra,AURANGABAD,2006,Kharif     ,Niger seed,400,100
Maharashtra,AURANGABAD,2006,Kharif     ,Rice,100,100
Maharashtra,AURANGABAD,2006,Kharif     ,Sesamum,4700,1000
Maharashtra,AURANGABAD,2006,Kharif     ,Soyabean,10000,15600
Maharashtra,AURANGABAD,2006,Kharif     ,Sunflower,6700,3600
Maharashtra,AURANGABAD,2006,Kharif     ,Urad,4300,3000
Maharashtra,AURANGABAD,2006,Rabi       ,Gram,52100,44900
Maharashtra,AURANGABAD,2006,Rabi       ,Jowar,164000,161300
Maharashtra,AURANGABAD,2006,Rabi       ,Linseed,2500,600
Maharashtra,AURANGABAD,2006,Rabi       ,Maize,2200,7100
Maharashtra,AURANGABAD,2006,Rabi       ,Rapeseed &Mustard,1100,200
Maharashtra,AURANGABAD,2006,Rabi       ,Safflower,15300,13100
Maharashtra,AURANGABAD,2006,Rabi       ,Sunflower,4700,2200
Maharashtra,AURANGABAD,2006,Rabi       ,Wheat,60700,121900
Maharashtra,AURANGABAD,2006,Summer     ,Groundnut,300,300
Maharashtra,AURANGABAD,2006,Summer     ,Maize,700,700
Maharashtra,AURANGABAD,2006,Summer     ,Sunflower,100,100
Maharashtra,AURANGABAD,2007,Kharif     ,Arhar/Tur,414,302
Maharashtra,AURANGABAD,2007,Kharif     ,Bajra,1111,1362
Maharashtra,AURANGABAD,2007,Kharif     ,Castor seed,3,1
Maharashtra,AURANGABAD,2007,Kharif     ,Cotton(lint),3061,6898
Maharashtra,AURANGABAD,2007,Kharif     ,Groundnut,86,87
Maharashtra,AURANGABAD,2007,Kharif     ,Jowar,62,101
Maharashtra,AURANGABAD,2007,Kharif     ,Maize,1080,3035
Maharashtra,AURANGABAD,2007,Kharif     ,Moong(Green Gram),108,106
Maharashtra,AURANGABAD,2007,Kharif     ,Sesamum,32,6
Maharashtra,AURANGABAD,2007,Kharif     ,Soyabean,86,138
Maharashtra,AURANGABAD,2007,Kharif     ,Sunflower,67,34
Maharashtra,AURANGABAD,2007,Kharif     ,Urad,49,37
Maharashtra,AURANGABAD,2007,Rabi       ,Gram,495,457
Maharashtra,AURANGABAD,2007,Rabi       ,Jowar,1131,1197
Maharashtra,AURANGABAD,2007,Rabi       ,Linseed,17,5
Maharashtra,AURANGABAD,2007,Rabi       ,Maize,15,47
Maharashtra,AURANGABAD,2007,Rabi       ,Rapeseed &Mustard,6,2
Maharashtra,AURANGABAD,2007,Rabi       ,Safflower,94,77
Maharashtra,AURANGABAD,2007,Rabi       ,Sunflower,30,18
Maharashtra,AURANGABAD,2007,Rabi       ,Wheat,492,1076
Maharashtra,AURANGABAD,2007,Summer     ,Groundnut,5,6
Maharashtra,AURANGABAD,2007,Summer     ,Maize,2,3
Maharashtra,AURANGABAD,2007,Summer     ,Sunflower,2,1
Maharashtra,AURANGABAD,2007,Whole Year ,Sugarcane,343,27115
Maharashtra,AURANGABAD,2008,Kharif     ,Arhar/Tur,27700,17300
Maharashtra,AURANGABAD,2008,Kharif     ,Bajra,109100,103500
Maharashtra,AURANGABAD,2008,Kharif     ,Castor seed,300,200
Maharashtra,AURANGABAD,2008,Kharif     ,Cotton(lint),251700,403500
Maharashtra,AURANGABAD,2008,Kharif     ,Groundnut,3600,3100
Maharashtra,AURANGABAD,2008,Kharif     ,Jowar,4000,7100
Maharashtra,AURANGABAD,2008,Kharif     ,Maize,113000,311300
Maharashtra,AURANGABAD,2008,Kharif     ,Moong(Green Gram),7000,4900
Maharashtra,AURANGABAD,2008,Kharif     ,Niger seed,100,100
Maharashtra,AURANGABAD,2008,Kharif     ,Sesamum,1400,200
Maharashtra,AURANGABAD,2008,Kharif     ,Soyabean,6200,5100
Maharashtra,AURANGABAD,2008,Kharif     ,Sugarcane,17500,1315700
Maharashtra,AURANGABAD,2008,Kharif     ,Sunflower,3000,1400
Maharashtra,AURANGABAD,2008,Kharif     ,Urad,3700,2000
Maharashtra,AURANGABAD,2008,Rabi       ,Gram,53000,42900
Maharashtra,AURANGABAD,2008,Rabi       ,Jowar,178200,100800
Maharashtra,AURANGABAD,2008,Rabi       ,Linseed,1100,100
Maharashtra,AURANGABAD,2008,Rabi       ,Maize,10,31
Maharashtra,AURANGABAD,2008,Rabi       ,Safflower,10200,7400
Maharashtra,AURANGABAD,2008,Rabi       ,Sunflower,2000,1100
Maharashtra,AURANGABAD,2008,Rabi       ,Wheat,44500,78100
Maharashtra,AURANGABAD,2008,Whole Year ,Sugarcane,17500,1315700
Maharashtra,AURANGABAD,2009,Kharif     ,Arhar/Tur,48300,36600
Maharashtra,AURANGABAD,2009,Kharif     ,Bajra,122400,121800
Maharashtra,AURANGABAD,2009,Kharif     ,Castor seed,200,100
Maharashtra,AURANGABAD,2009,Kharif     ,Cotton(lint),281400,510600
Maharashtra,AURANGABAD,2009,Kharif     ,Groundnut,4400,4000
Maharashtra,AURANGABAD,2009,Kharif     ,Jowar,8300,13000
Maharashtra,AURANGABAD,2009,Kharif     ,Maize,124800,332000
Maharashtra,AURANGABAD,2009,Kharif     ,Moong(Green Gram),5800,2200
Maharashtra,AURANGABAD,2009,Kharif     ,Niger seed,100,16
Maharashtra,AURANGABAD,2009,Kharif     ,Sesamum,3500,600
Maharashtra,AURANGABAD,2009,Kharif     ,Soyabean,5100,5700
Maharashtra,AURANGABAD,2009,Kharif     ,Sugarcane,13600,1154500
Maharashtra,AURANGABAD,2009,Kharif     ,Sunflower,1700,900
Maharashtra,AURANGABAD,2009,Kharif     ,Urad,3700,1800
Maharashtra,AURANGABAD,2009,Rabi       ,Gram,57200,48300
Maharashtra,AURANGABAD,2009,Rabi       ,Jowar,171800,188100
Maharashtra,AURANGABAD,2009,Rabi       ,Linseed,800,100
Maharashtra,AURANGABAD,2009,Rabi       ,Maize,1300,3600
Maharashtra,AURANGABAD,2009,Rabi       ,Safflower,9400,4900
Maharashtra,AURANGABAD,2009,Rabi       ,Sunflower,1700,1000
Maharashtra,AURANGABAD,2009,Rabi       ,Wheat,46200,88000
Maharashtra,AURANGABAD,2010,Kharif     ,Arhar/Tur,60800,53400
Maharashtra,AURANGABAD,2010,Kharif     ,Bajra,89800,126500
Maharashtra,AURANGABAD,2010,Kharif     ,Castor seed,100,50
Maharashtra,AURANGABAD,2010,Kharif     ,Cotton(lint),332900,879200
Maharashtra,AURANGABAD,2010,Kharif     ,Groundnut,5900,4900
Maharashtra,AURANGABAD,2010,Kharif     ,Jowar,7100,14800
Maharashtra,AURANGABAD,2010,Kharif     ,Maize,138400,508200
Maharashtra,AURANGABAD,2010,Kharif     ,Moong(Green Gram),11100,10400
Maharashtra,AURANGABAD,2010,Kharif     ,Niger seed,100,
Maharashtra,AURANGABAD,2010,Kharif     ,Sesamum,1100,300
Maharashtra,AURANGABAD,2010,Kharif     ,Soyabean,7700,16400
Maharashtra,AURANGABAD,2010,Kharif     ,Sugarcane,23300,1959500
Maharashtra,AURANGABAD,2010,Kharif     ,Sunflower,2300,1300
Maharashtra,AURANGABAD,2010,Kharif     ,Urad,3800,2600
Maharashtra,AURANGABAD,2010,Rabi       ,Gram,59900,55200
Maharashtra,AURANGABAD,2010,Rabi       ,Jowar,80800,62800
Maharashtra,AURANGABAD,2010,Rabi       ,Linseed,400,100
Maharashtra,AURANGABAD,2010,Rabi       ,Maize,4300,13400
Maharashtra,AURANGABAD,2010,Rabi       ,Safflower,2000,1600
Maharashtra,AURANGABAD,2010,Rabi       ,Sunflower,1700,800
Maharashtra,AURANGABAD,2010,Rabi       ,Wheat,75300,158400
Maharashtra,AURANGABAD,2011,Kharif     ,Arhar/Tur,36100,28800
Maharashtra,AURANGABAD,2011,Kharif     ,Bajra,68500,87800
Maharashtra,AURANGABAD,2011,Kharif     ,Cotton(lint),379300,696500
Maharashtra,AURANGABAD,2011,Kharif     ,Groundnut,5600,4500
Maharashtra,AURANGABAD,2011,Kharif     ,Jowar,5900,11600
Maharashtra,AURANGABAD,2011,Kharif     ,Maize,144200,469300
Maharashtra,AURANGABAD,2011,Kharif     ,Moong(Green Gram),2200,1300
Maharashtra,AURANGABAD,2011,Kharif     ,Niger seed,100,20
Maharashtra,AURANGABAD,2011,Kharif     ,Other Kharif pulses,700,200
Maharashtra,AURANGABAD,2011,Kharif     ,Sesamum,900,300
Maharashtra,AURANGABAD,2011,Kharif     ,Soyabean,7800,11100
Maharashtra,AURANGABAD,2011,Kharif     ,Sunflower,600,300
Maharashtra,AURANGABAD,2011,Kharif     ,Urad,1400,1100
Maharashtra,AURANGABAD,2011,Rabi       ,Gram,39600,30200
Maharashtra,AURANGABAD,2011,Rabi       ,Jowar,86300,65200
Maharashtra,AURANGABAD,2011,Rabi       ,Linseed,100,
Maharashtra,AURANGABAD,2011,Rabi       ,Maize,2900,9200
Maharashtra,AURANGABAD,2011,Rabi       ,Safflower,1300,800
Maharashtra,AURANGABAD,2011,Rabi       ,Sunflower,300,100
Maharashtra,AURANGABAD,2011,Rabi       ,Wheat,39900,74200
Maharashtra,AURANGABAD,2011,Summer     ,Groundnut,200,200
Maharashtra,AURANGABAD,2011,Summer     ,Maize,1100,1400
Maharashtra,AURANGABAD,2011,Summer     ,Sunflower,100,100
Maharashtra,AURANGABAD,2011,Whole Year ,Sugarcane,20100,1705200
Maharashtra,AURANGABAD,2012,Kharif     ,Arhar/Tur,36100,12000
Maharashtra,AURANGABAD,2012,Kharif     ,Bajra,68500,44500
Maharashtra,AURANGABAD,2012,Kharif     ,Castor seed,1500,300
Maharashtra,AURANGABAD,2012,Kharif     ,Cotton(lint),379300,378400
Maharashtra,AURANGABAD,2012,Kharif     ,Groundnut,5600,3000
Maharashtra,AURANGABAD,2012,Kharif     ,Jowar,5900,6300
Maharashtra,AURANGABAD,2012,Kharif     ,Maize,144200,291100
Maharashtra,AURANGABAD,2012,Kharif     ,Moong(Green Gram),2200,600
Maharashtra,AURANGABAD,2012,Kharif     ,Niger seed,100,20
Maharashtra,AURANGABAD,2012,Kharif     ,Other Kharif pulses,400,40
Maharashtra,AURANGABAD,2012,Kharif     ,Sesamum,900,200
Maharashtra,AURANGABAD,2012,Kharif     ,Soyabean,7800,5800
Maharashtra,AURANGABAD,2012,Kharif     ,Sunflower,600,300
Maharashtra,AURANGABAD,2012,Kharif     ,Urad,1400,500
Maharashtra,AURANGABAD,2012,Rabi       ,Gram,31500,8400
Maharashtra,AURANGABAD,2012,Rabi       ,Jowar,96400,26000
Maharashtra,AURANGABAD,2012,Rabi       ,Maize,5300,3500
Maharashtra,AURANGABAD,2012,Rabi       ,Safflower,1000,300
Maharashtra,AURANGABAD,2012,Rabi       ,Sunflower,400,100
Maharashtra,AURANGABAD,2012,Rabi       ,Wheat,24300,21500
Maharashtra,AURANGABAD,2012,Summer     ,Maize,500,700
Maharashtra,AURANGABAD,2012,Whole Year ,Sugarcane,14800,630900
Maharashtra,AURANGABAD,2013,Kharif     ,Arhar/Tur,28600,26800
Maharashtra,AURANGABAD,2013,Kharif     ,Bajra,31000,38000
Maharashtra,AURANGABAD,2013,Kharif     ,Cotton(lint),422600,1036100
Maharashtra,AURANGABAD,2013,Kharif     ,Groundnut,4500,5300
Maharashtra,AURANGABAD,2013,Kharif     ,Jowar,3600,6500
Maharashtra,AURANGABAD,2013,Kharif     ,Maize,167900,759800
Maharashtra,AURANGABAD,2013,Kharif     ,Moong(Green Gram),2200,2100
Maharashtra,AURANGABAD,2013,Kharif     ,Niger seed,100,
Maharashtra,AURANGABAD,2013,Kharif     ,Other Kharif pulses,1200,300
Maharashtra,AURANGABAD,2013,Kharif     ,Sesamum,600,200
Maharashtra,AURANGABAD,2013,Kharif     ,Soyabean,11500,12500
Maharashtra,AURANGABAD,2013,Kharif     ,Sunflower,400,200
Maharashtra,AURANGABAD,2013,Kharif     ,Urad,1900,2200
Maharashtra,AURANGABAD,2013,Rabi       ,Gram,42900,32600
Maharashtra,AURANGABAD,2013,Rabi       ,Jowar,86200,65400
Maharashtra,AURANGABAD,2013,Rabi       ,Maize,6400,22100
Maharashtra,AURANGABAD,2013,Rabi       ,Safflower,1100,2100
Maharashtra,AURANGABAD,2013,Rabi       ,Sunflower,500,200
Maharashtra,AURANGABAD,2013,Rabi       ,Wheat,35400,54200
Maharashtra,AURANGABAD,2013,Summer     ,Maize,1100,1400
Maharashtra,AURANGABAD,2013,Whole Year ,Sugarcane,14600,1170600
Maharashtra,AURANGABAD,2014,Kharif     ,Arhar/Tur,32900,8700
Maharashtra,AURANGABAD,2014,Kharif     ,Bajra,45300,24200
Maharashtra,AURANGABAD,2014,Kharif     ,Cotton(lint),422600,244300
Maharashtra,AURANGABAD,2014,Kharif     ,Groundnut,4100,900
Maharashtra,AURANGABAD,2014,Kharif     ,Jowar,3700,1700
Maharashtra,AURANGABAD,2014,Kharif     ,Maize,191700,175800
Maharashtra,AURANGABAD,2014,Kharif     ,Moong(Green Gram),3700,800
Maharashtra,AURANGABAD,2014,Kharif     ,Niger seed,100,
Maharashtra,AURANGABAD,2014,Kharif     ,Other Kharif pulses,100,
Maharashtra,AURANGABAD,2014,Kharif     ,Soyabean,18700,8500
Maharashtra,AURANGABAD,2014,Kharif     ,Sunflower,100,
Maharashtra,AURANGABAD,2014,Rabi       ,Gram,41800,16300
Maharashtra,AURANGABAD,2014,Rabi       ,Jowar,107100,44900
Maharashtra,AURANGABAD,2014,Rabi       ,Maize,9000,11400
Maharashtra,AURANGABAD,2014,Rabi       ,Other  Rabi pulses,100,
Maharashtra,AURANGABAD,2014,Rabi       ,Safflower,600,200
Maharashtra,AURANGABAD,2014,Rabi       ,Wheat,35400,33900
Maharashtra,AURANGABAD,2014,Summer     ,Maize,3400,1500
Maharashtra,AURANGABAD,2014,Whole Year ,Sugarcane,13900,932200
Maharashtra,BEED,1997,Kharif     ,Arhar/Tur,44200,7200
Maharashtra,BEED,1997,Kharif     ,Bajra,176800,91100
Maharashtra,BEED,1997,Kharif     ,Gram,21400,6100
Maharashtra,BEED,1997,Kharif     ,Jowar,72700,55700
Maharashtra,BEED,1997,Kharif     ,Maize,2900,2700
Maharashtra,BEED,1997,Kharif     ,Moong(Green Gram),12100,500
Maharashtra,BEED,1997,Kharif     ,Pulses total,797,132
Maharashtra,BEED,1997,Kharif     ,Rice,3400,1700
Maharashtra,BEED,1997,Kharif     ,Total foodgrain,3394,1882
Maharashtra,BEED,1997,Kharif     ,Urad,7800,500
Maharashtra,BEED,1997,Rabi       ,Jowar,262100,111800
Maharashtra,BEED,1997,Rabi       ,Maize,1700,3000
Maharashtra,BEED,1997,Rabi       ,Other  Rabi pulses,340,13
Maharashtra,BEED,1997,Rabi       ,Wheat,28300,20400
Maharashtra,BEED,1997,Summer     ,Maize,200,300
Maharashtra,BEED,1997,Whole Year ,Cotton(lint),829,47600
Maharashtra,BEED,1998,Kharif     ,Arhar/Tur,46100,28400
Maharashtra,BEED,1998,Kharif     ,Bajra,176800,116600
Maharashtra,BEED,1998,Kharif     ,Castor seed,3100,800
Maharashtra,BEED,1998,Kharif     ,Cotton(lint),110300,91400
Maharashtra,BEED,1998,Kharif     ,Groundnut,12400,6900
Maharashtra,BEED,1998,Kharif     ,Jowar,73600,58000
Maharashtra,BEED,1998,Kharif     ,Maize,3000,6500
Maharashtra,BEED,1998,Kharif     ,Moong(Green Gram),17200,7000
Maharashtra,BEED,1998,Kharif     ,Niger seed,2900,700
Maharashtra,BEED,1998,Kharif     ,Other Cereals & Millets,100,100
Maharashtra,BEED,1998,Kharif     ,Other Kharif pulses,15800,6700
Maharashtra,BEED,1998,Kharif     ,Rice,3500,1400
Maharashtra,BEED,1998,Kharif     ,Sesamum,7200,1900
Maharashtra,BEED,1998,Kharif     ,Soyabean,1100,1300
Maharashtra,BEED,1998,Kharif     ,Sugarcane,20200,2685400
Maharashtra,BEED,1998,Kharif     ,Sunflower,17600,7300
Maharashtra,BEED,1998,Kharif     ,Urad,8400,3300
Maharashtra,BEED,1998,Rabi       ,Gram,23600,11800
Maharashtra,BEED,1998,Rabi       ,Jowar,239800,135000
Maharashtra,BEED,1998,Rabi       ,Linseed,5200,1700
Maharashtra,BEED,1998,Rabi       ,Maize,2100,2800
Maharashtra,BEED,1998,Rabi       ,Other  Rabi pulses,2700,1000
Maharashtra,BEED,1998,Rabi       ,Rapeseed &Mustard,600,200
Maharashtra,BEED,1998,Rabi       ,Safflower,26300,12600
Maharashtra,BEED,1998,Rabi       ,Sunflower,28100,11300
Maharashtra,BEED,1998,Rabi       ,Wheat,40600,46300
Maharashtra,BEED,1998,Summer     ,Groundnut,3100,3300
Maharashtra,BEED,1998,Summer     ,Maize,500,700
Maharashtra,BEED,1998,Summer     ,Sunflower,1700,1000
Maharashtra,BEED,1999,Kharif     ,Arhar/Tur,47800,18100
Maharashtra,BEED,1999,Kharif     ,Bajra,181500,124300
Maharashtra,BEED,1999,Kharif     ,Castor seed,1700,400
Maharashtra,BEED,1999,Kharif     ,Cotton(lint),111200,87200
Maharashtra,BEED,1999,Kharif     ,Groundnut,14400,8800
Maharashtra,BEED,1999,Kharif     ,Jowar,75200,88900
Maharashtra,BEED,1999,Kharif     ,Maize,3200,5900
Maharashtra,BEED,1999,Kharif     ,Moong(Green Gram),17200,5300
Maharashtra,BEED,1999,Kharif     ,Niger seed,2400,600
Maharashtra,BEED,1999,Kharif     ,Other Kharif pulses,13200,4100
Maharashtra,BEED,1999,Kharif     ,Rice,3800,1700
Maharashtra,BEED,1999,Kharif     ,Sesamum,9200,2900
Maharashtra,BEED,1999,Kharif     ,Soyabean,2000,3300
Maharashtra,BEED,1999,Kharif     ,Sunflower,15400,6700
Maharashtra,BEED,1999,Kharif     ,Urad,10300,3900
Maharashtra,BEED,1999,Rabi       ,Gram,25200,12700
Maharashtra,BEED,1999,Rabi       ,Jowar,250000,156700
Maharashtra,BEED,1999,Rabi       ,Linseed,5400,1800
Maharashtra,BEED,1999,Rabi       ,Maize,2800,4200
Maharashtra,BEED,1999,Rabi       ,Other  Rabi pulses,2900,1400
Maharashtra,BEED,1999,Rabi       ,Rapeseed &Mustard,1200,400
Maharashtra,BEED,1999,Rabi       ,Safflower,27300,13600
Maharashtra,BEED,1999,Rabi       ,Sunflower,27200,18300
Maharashtra,BEED,1999,Rabi       ,Wheat,38700,47500
Maharashtra,BEED,1999,Summer     ,Groundnut,3600,3700
Maharashtra,BEED,1999,Summer     ,Maize,500,800
Maharashtra,BEED,1999,Summer     ,Sunflower,1800,900
Maharashtra,BEED,1999,Whole Year ,Sugarcane,32000,2230000
Maharashtra,BEED,2000,Kharif     ,Arhar/Tur,53400,19200
Maharashtra,BEED,2000,Kharif     ,Bajra,213600,170500
Maharashtra,BEED,2000,Kharif     ,Castor seed,1400,300
Maharashtra,BEED,2000,Kharif     ,Cotton(lint),82900,68900
Maharashtra,BEED,2000,Kharif     ,Groundnut,14500,8400
Maharashtra,BEED,2000,Kharif     ,Jowar,80200,104700
Maharashtra,BEED,2000,Kharif     ,Maize,4800,4600
Maharashtra,BEED,2000,Kharif     ,Moong(Green Gram),17400,5300
Maharashtra,BEED,2000,Kharif     ,Niger seed,2700,500
Maharashtra,BEED,2000,Kharif     ,Other Kharif pulses,13200,4800
Maharashtra,BEED,2000,Kharif     ,Rice,3400,2000
Maharashtra,BEED,2000,Kharif     ,Sesamum,9900,2400
Maharashtra,BEED,2000,Kharif     ,Small millets,500,300
Maharashtra,BEED,2000,Kharif     ,Soyabean,3300,4400
Maharashtra,BEED,2000,Kharif     ,Sunflower,15100,7200
Maharashtra,BEED,2000,Kharif     ,Urad,13000,4000
Maharashtra,BEED,2000,Rabi       ,Gram,26900,13600
Maharashtra,BEED,2000,Rabi       ,Jowar,265800,130600
Maharashtra,BEED,2000,Rabi       ,Linseed,6000,1500
Maharashtra,BEED,2000,Rabi       ,Maize,3000,3400
Maharashtra,BEED,2000,Rabi       ,Other  Rabi pulses,2500,1000
Maharashtra,BEED,2000,Rabi       ,Rapeseed &Mustard,600,200
Maharashtra,BEED,2000,Rabi       ,Safflower,29400,9900
Maharashtra,BEED,2000,Rabi       ,Sunflower,15500,7500
Maharashtra,BEED,2000,Rabi       ,Wheat,43000,47100
Maharashtra,BEED,2000,Summer     ,Groundnut,3500,3100
Maharashtra,BEED,2000,Summer     ,Sunflower,1700,800
Maharashtra,BEED,2000,Whole Year ,Sugarcane,34000,2551900
Maharashtra,BEED,2001,Kharif     ,Arhar/Tur,44300,11200
Maharashtra,BEED,2001,Kharif     ,Bajra,151400,74400
Maharashtra,BEED,2001,Kharif     ,Castor seed,1000,300
Maharashtra,BEED,2001,Kharif     ,Cotton(lint),108000,79800
Maharashtra,BEED,2001,Kharif     ,Groundnut,9800,4700
Maharashtra,BEED,2001,Kharif     ,Jowar,67600,43400
Maharashtra,BEED,2001,Kharif     ,Maize,1500,1000
Maharashtra,BEED,2001,Kharif     ,Moong(Green Gram),14700,2600
Maharashtra,BEED,2001,Kharif     ,Niger seed,2200,400
Maharashtra,BEED,2001,Kharif     ,Other Kharif pulses,6200,1700
Maharashtra,BEED,2001,Kharif     ,Rice,2400,1500
Maharashtra,BEED,2001,Kharif     ,Sesamum,6000,1300
Maharashtra,BEED,2001,Kharif     ,Small millets,300,200
Maharashtra,BEED,2001,Kharif     ,Soyabean,6900,7400
Maharashtra,BEED,2001,Kharif     ,Sunflower,4100,1400
Maharashtra,BEED,2001,Kharif     ,Urad,11000,3800
Maharashtra,BEED,2001,Rabi       ,Gram,25200,10800
Maharashtra,BEED,2001,Rabi       ,Jowar,263700,134000
Maharashtra,BEED,2001,Rabi       ,Linseed,6100,1500
Maharashtra,BEED,2001,Rabi       ,Maize,2000,3700
Maharashtra,BEED,2001,Rabi       ,Other  Rabi pulses,3200,1700
Maharashtra,BEED,2001,Rabi       ,Rapeseed &Mustard,800,200
Maharashtra,BEED,2001,Rabi       ,Safflower,30500,13700
Maharashtra,BEED,2001,Rabi       ,Sunflower,17500,7500
Maharashtra,BEED,2001,Rabi       ,Wheat,38200,37100
Maharashtra,BEED,2001,Summer     ,Groundnut,2600,2400
Maharashtra,BEED,2001,Summer     ,Maize,700,1000
Maharashtra,BEED,2001,Summer     ,Sunflower,1500,600
Maharashtra,BEED,2001,Whole Year ,Sugarcane,34700,2306000
Maharashtra,BEED,2002,Kharif     ,Arhar/Tur,49100,17200
Maharashtra,BEED,2002,Kharif     ,Bajra,187100,156900
Maharashtra,BEED,2002,Kharif     ,Castor seed,1200,300
Maharashtra,BEED,2002,Kharif     ,Cotton(lint),78800,55700
Maharashtra,BEED,2002,Kharif     ,Groundnut,9300,4700
Maharashtra,BEED,2002,Kharif     ,Jowar,68900,83300
Maharashtra,BEED,2002,Kharif     ,Maize,3200,3300
Maharashtra,BEED,2002,Kharif     ,Moong(Green Gram),13300,12500
Maharashtra,BEED,2002,Kharif     ,Niger seed,2100,500
Maharashtra,BEED,2002,Kharif     ,Other Kharif pulses,9200,1800
Maharashtra,BEED,2002,Kharif     ,Rice,2400,600
Maharashtra,BEED,2002,Kharif     ,Sesamum,5600,1800
Maharashtra,BEED,2002,Kharif     ,Small millets,1400,300
Maharashtra,BEED,2002,Kharif     ,Soyabean,16500,22500
Maharashtra,BEED,2002,Kharif     ,Sunflower,8300,3900
Maharashtra,BEED,2002,Kharif     ,Urad,10100,5600
Maharashtra,BEED,2002,Rabi       ,Gram,21100,10400
Maharashtra,BEED,2002,Rabi       ,Jowar,247900,145800
Maharashtra,BEED,2002,Rabi       ,Linseed,4600,1200
Maharashtra,BEED,2002,Rabi       ,Maize,2000,1300
Maharashtra,BEED,2002,Rabi       ,Other  Rabi pulses,2300,900
Maharashtra,BEED,2002,Rabi       ,Rapeseed &Mustard,700,100
Maharashtra,BEED,2002,Rabi       ,Safflower,27500,12700
Maharashtra,BEED,2002,Rabi       ,Sunflower,18900,7900
Maharashtra,BEED,2002,Rabi       ,Wheat,30900,29700
Maharashtra,BEED,2002,Summer     ,Groundnut,1900,1800
Maharashtra,BEED,2002,Summer     ,Maize,400,600
Maharashtra,BEED,2002,Summer     ,Sunflower,500,300
Maharashtra,BEED,2002,Whole Year ,Sugarcane,34000,2215000
Maharashtra,BEED,2003,Kharif     ,Arhar/Tur,44900,10100
Maharashtra,BEED,2003,Kharif     ,Bajra,180500,100200
Maharashtra,BEED,2003,Kharif     ,Cotton(lint),94900,59700
Maharashtra,BEED,2003,Kharif     ,Groundnut,9300,3600
Maharashtra,BEED,2003,Kharif     ,Jowar,68500,53500
Maharashtra,BEED,2003,Kharif     ,Maize,3400,2400
Maharashtra,BEED,2003,Kharif     ,Moong(Green Gram),9000,6500
Maharashtra,BEED,2003,Kharif     ,Niger seed,1700,300
Maharashtra,BEED,2003,Kharif     ,Other Kharif pulses,10000,2800
Maharashtra,BEED,2003,Kharif     ,other oilseeds,1300,200
Maharashtra,BEED,2003,Kharif     ,Rice,2500,1000
Maharashtra,BEED,2003,Kharif     ,Sesamum,6600,1700
Maharashtra,BEED,2003,Kharif     ,Small millets,1300,500
