State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Maharashtra,AMRAVATI,2012,Kharif     ,Other Kharif pulses,800.0,400.0
Maharashtra,AMRAVATI,2012,Kharif     ,Rice,3800.0,1500.0
Maharashtra,AMRAVATI,2012,Kharif     ,Sesamum,800.0,200.0
Maharashtra,AMRAVATI,2012,Kharif     ,Soyabean,309500.0,471800.0
Maharashtra,AMRAVATI,2012,Kharif     ,Sunflower,100.0,40.0
Maharashtra,AMRAVATI,2012,Kharif     ,Urad,6300.0,2400.0
Maharashtra,AMRAVATI,2012,Rabi       ,Gram,80300.0,100300.0
Maharashtra,AMRAVATI,2012,Rabi       ,Safflower,100.0,100.0
Maharashtra,AMRAVATI,2012,Rabi       ,Sunflower,100.0,50.0
Maharashtra,AMRAVATI,2012,Rabi       ,Wheat,36100.0,71500.0
Maharashtra,AMRAVATI,2012,Summer     ,Groundnut,1700.0,3100.0
Maharashtra,AMRAVATI,2012,Summer     ,Maize,1400.0,1800.0
Maharashtra,AMRAVATI,2012,Whole Year ,Sugarcane,300.0,16700.0
Maharashtra,AMRAVATI,2013,Kharif     ,Arhar/Tur,96200.0,133900.0
Maharashtra,AMRAVATI,2013,Kharif     ,Cotton(lint),186700.0,633200.0
Maharashtra,AMRAVATI,2013,Kharif     ,Groundnut,1000.0,1200.0
Maharashtra,AMRAVATI,2013,Kharif     ,Jowar,35200.0,22700.0
Maharashtra,AMRAVATI,2013,Kharif     ,Maize,1000.0,2900.0
Maharashtra,AMRAVATI,2013,Kharif     ,Moong(Green Gram),50800.0,10400.0
Maharashtra,AMRAVATI,2013,Kharif     ,Other Kharif pulses,1100.0,600.0
Maharashtra,AMRAVATI,2013,Kharif     ,Rice,4700.0,800.0
Maharashtra,AMRAVATI,2013,Kharif     ,Sesamum,200.0,
Maharashtra,AMRAVATI,2013,Kharif     ,Soyabean,366400.0,352700.0
Maharashtra,AMRAVATI,2013,Kharif     ,Sunflower,100.0,100.0
Maharashtra,AMRAVATI,2013,Kharif     ,Urad,4800.0,1300.0
Maharashtra,AMRAVATI,2013,Rabi       ,Gram,89900.0,103300.0
Maharashtra,AMRAVATI,2013,Rabi       ,Other  Rabi pulses,300.0,200.0
Maharashtra,AMRAVATI,2013,Rabi       ,Safflower,100.0,100.0
Maharashtra,AMRAVATI,2013,Rabi       ,Sunflower,100.0,
Maharashtra,AMRAVATI,2013,Rabi       ,Wheat,42000.0,65000.0
Maharashtra,AMRAVATI,2013,Summer     ,Groundnut,2800.0,4800.0
Maharashtra,AMRAVATI,2013,Summer     ,Maize,300.0,400.0
Maharashtra,AMRAVATI,2013,Whole Year ,Sugarcane,300.0,21700.0
Maharashtra,AMRAVATI,2014,Kharif     ,Arhar/Tur,103800.0,36800.0
Maharashtra,AMRAVATI,2014,Kharif     ,Castor seed,900.0,400.0
Maharashtra,AMRAVATI,2014,Kharif     ,Cotton(lint),196500.0,196200.0
Maharashtra,AMRAVATI,2014,Kharif     ,Groundnut,1100.0,500.0
Maharashtra,AMRAVATI,2014,Kharif     ,Jowar,26800.0,27400.0
Maharashtra,AMRAVATI,2014,Kharif     ,Maize,800.0,1500.0
Maharashtra,AMRAVATI,2014,Kharif     ,Moong(Green Gram),24800.0,3200.0
Maharashtra,AMRAVATI,2014,Kharif     ,Other Kharif pulses,600.0,300.0
Maharashtra,AMRAVATI,2014,Kharif     ,Rice,5300.0,1600.0
Maharashtra,AMRAVATI,2014,Kharif     ,Soyabean,370600.0,128300.0
Maharashtra,AMRAVATI,2014,Kharif     ,Sunflower,100.0,
Maharashtra,AMRAVATI,2014,Rabi       ,Gram,126500.0,100400.0
Maharashtra,AMRAVATI,2014,Rabi       ,Jowar,200.0,200.0
Maharashtra,AMRAVATI,2014,Rabi       ,Maize,1800.0,300.0
Maharashtra,AMRAVATI,2014,Rabi       ,Other  Rabi pulses,100.0,100.0
Maharashtra,AMRAVATI,2014,Rabi       ,Safflower,100.0,100.0
Maharashtra,AMRAVATI,2014,Rabi       ,Sunflower,100.0,
Maharashtra,AMRAVATI,2014,Rabi       ,Wheat,66400.0,87200.0
Maharashtra,AMRAVATI,2014,Summer     ,Groundnut,4700.0,7200.0
Maharashtra,AMRAVATI,2014,Whole Year ,Sugarcane,400.0,16100.0
Maharashtra,AURANGABAD,1997,Kharif     ,Arhar/Tur,37100.0,3700.0
Maharashtra,AURANGABAD,1997,Kharif     ,Bajra,130800.0,103400.0
Maharashtra,AURANGABAD,1997,Kharif     ,Gram,41100.0,14600.0
Maharashtra,AURANGABAD,1997,Kharif     ,Jowar,27700.0,34100.0
Maharashtra,AURANGABAD,1997,Kharif     ,Maize,39800.0,39800.0
Maharashtra,AURANGABAD,1997,Kharif     ,Moong(Green Gram),10700.0,2200.0
Maharashtra,AURANGABAD,1997,Kharif     ,Pulses total,680.0,141.0
Maharashtra,AURANGABAD,1997,Kharif     ,Rice,1100.0,1200.0
Maharashtra,AURANGABAD,1997,Kharif     ,Total foodgrain,2682.0,1931.0
Maharashtra,AURANGABAD,1997,Kharif     ,Urad,6400.0,3900.0
Maharashtra,AURANGABAD,1997,Rabi       ,Jowar,213400.0,112600.0
Maharashtra,AURANGABAD,1997,Rabi       ,Maize,2100.0,3300.0
Maharashtra,AURANGABAD,1997,Rabi       ,Wheat,31800.0,28800.0
Maharashtra,AURANGABAD,1997,Summer     ,Maize,200.0,300.0
Maharashtra,AURANGABAD,1997,Whole Year ,Cotton(lint),1397.0,82000.0
Maharashtra,AURANGABAD,1998,Kharif     ,Arhar/Tur,40800.0,24400.0
Maharashtra,AURANGABAD,1998,Kharif     ,Bajra,131000.0,116600.0
Maharashtra,AURANGABAD,1998,Kharif     ,Castor seed,100.0,
Maharashtra,AURANGABAD,1998,Kharif     ,Cotton(lint),152600.0,148300.0
Maharashtra,AURANGABAD,1998,Kharif     ,Groundnut,11400.0,7100.0
Maharashtra,AURANGABAD,1998,Kharif     ,Jowar,28100.0,40000.0
Maharashtra,AURANGABAD,1998,Kharif     ,Maize,41700.0,90400.0
Maharashtra,AURANGABAD,1998,Kharif     ,Moong(Green Gram),13500.0,7100.0
Maharashtra,AURANGABAD,1998,Kharif     ,Niger seed,400.0,100.0
Maharashtra,AURANGABAD,1998,Kharif     ,Other Cereals & Millets,24100.0,14200.0
Maharashtra,AURANGABAD,1998,Kharif     ,Other Kharif pulses,12800.0,5300.0
Maharashtra,AURANGABAD,1998,Kharif     ,Rice,1200.0,600.0
Maharashtra,AURANGABAD,1998,Kharif     ,Sesamum,5900.0,1500.0
Maharashtra,AURANGABAD,1998,Kharif     ,Soyabean,3400.0,2100.0
Maharashtra,AURANGABAD,1998,Kharif     ,Sugarcane,15800.0,333000.0
Maharashtra,AURANGABAD,1998,Kharif     ,Sunflower,9000.0,3700.0
Maharashtra,AURANGABAD,1998,Kharif     ,Urad,7200.0,3800.0
Maharashtra,AURANGABAD,1998,Rabi       ,Gram,48300.0,28200.0
Maharashtra,AURANGABAD,1998,Rabi       ,Jowar,171000.0,113700.0
Maharashtra,AURANGABAD,1998,Rabi       ,Linseed,4900.0,2100.0
Maharashtra,AURANGABAD,1998,Rabi       ,Maize,2800.0,4500.0
Maharashtra,AURANGABAD,1998,Rabi       ,Rapeseed &Mustard,700.0,100.0
Maharashtra,AURANGABAD,1998,Rabi       ,Safflower,23800.0,12600.0
Maharashtra,AURANGABAD,1998,Rabi       ,Sunflower,8900.0,4300.0
Maharashtra,AURANGABAD,1998,Rabi       ,Wheat,51000.0,71700.0
Maharashtra,AURANGABAD,1998,Summer     ,Groundnut,900.0,1000.0
Maharashtra,AURANGABAD,1998,Summer     ,Maize,300.0,400.0
Maharashtra,AURANGABAD,1998,Summer     ,Sunflower,300.0,200.0
Maharashtra,AURANGABAD,1999,Kharif     ,Arhar/Tur,42300.0,17600.0
Maharashtra,AURANGABAD,1999,Kharif     ,Bajra,138600.0,123300.0
Maharashtra,AURANGABAD,1999,Kharif     ,Castor seed,400.0,100.0
Maharashtra,AURANGABAD,1999,Kharif     ,Cotton(lint),159500.0,113200.0
Maharashtra,AURANGABAD,1999,Kharif     ,Groundnut,11600.0,6500.0
Maharashtra,AURANGABAD,1999,Kharif     ,Jowar,28000.0,36100.0
Maharashtra,AURANGABAD,1999,Kharif     ,Maize,43800.0,75000.0
Maharashtra,AURANGABAD,1999,Kharif     ,Moong(Green Gram),13200.0,4600.0
Maharashtra,AURANGABAD,1999,Kharif     ,Niger seed,600.0,200.0
Maharashtra,AURANGABAD,1999,Kharif     ,Other Kharif pulses,11300.0,3800.0
Maharashtra,AURANGABAD,1999,Kharif     ,Rice,900.0,400.0
Maharashtra,AURANGABAD,1999,Kharif     ,Sesamum,6000.0,1900.0
Maharashtra,AURANGABAD,1999,Kharif     ,Small millets,2800.0,2000.0
Maharashtra,AURANGABAD,1999,Kharif     ,Soyabean,3300.0,5700.0
Maharashtra,AURANGABAD,1999,Kharif     ,Sunflower,8200.0,3600.0
Maharashtra,AURANGABAD,1999,Kharif     ,Urad,7600.0,5100.0
Maharashtra,AURANGABAD,1999,Rabi       ,Gram,48700.0,26400.0
Maharashtra,AURANGABAD,1999,Rabi       ,Jowar,184600.0,146600.0
Maharashtra,AURANGABAD,1999,Rabi       ,Linseed,5300.0,1200.0
Maharashtra,AURANGABAD,1999,Rabi       ,Maize,2900.0,4600.0
Maharashtra,AURANGABAD,1999,Rabi       ,Rapeseed &Mustard,600.0,100.0
Maharashtra,AURANGABAD,1999,Rabi       ,Safflower,24600.0,12900.0
Maharashtra,AURANGABAD,1999,Rabi       ,Sunflower,9500.0,6400.0
Maharashtra,AURANGABAD,1999,Rabi       ,Wheat,47200.0,66500.0
Maharashtra,AURANGABAD,1999,Summer     ,Groundnut,800.0,800.0
Maharashtra,AURANGABAD,1999,Summer     ,Maize,300.0,500.0
Maharashtra,AURANGABAD,1999,Summer     ,Sunflower,300.0,200.0
Maharashtra,AURANGABAD,1999,Whole Year ,Sugarcane,19600.0,1453000.0
Maharashtra,AURANGABAD,2000,Kharif     ,Arhar/Tur,52700.0,13500.0
Maharashtra,AURANGABAD,2000,Kharif     ,Bajra,161000.0,120100.0
Maharashtra,AURANGABAD,2000,Kharif     ,Castor seed,1900.0,500.0
Maharashtra,AURANGABAD,2000,Kharif     ,Cotton(lint),132400.0,55200.0
Maharashtra,AURANGABAD,2000,Kharif     ,Groundnut,12100.0,5600.0
Maharashtra,AURANGABAD,2000,Kharif     ,Jowar,27200.0,24400.0
Maharashtra,AURANGABAD,2000,Kharif     ,Maize,73200.0,69700.0
Maharashtra,AURANGABAD,2000,Kharif     ,Moong(Green Gram),21400.0,5300.0
Maharashtra,AURANGABAD,2000,Kharif     ,Niger seed,700.0,100.0
Maharashtra,AURANGABAD,2000,Kharif     ,Other Kharif pulses,11800.0,3900.0
Maharashtra,AURANGABAD,2000,Kharif     ,Rice,600.0,400.0
Maharashtra,AURANGABAD,2000,Kharif     ,Sesamum,8600.0,2100.0
Maharashtra,AURANGABAD,2000,Kharif     ,Small millets,5900.0,3500.0
Maharashtra,AURANGABAD,2000,Kharif     ,Soyabean,4300.0,3200.0
Maharashtra,AURANGABAD,2000,Kharif     ,Sunflower,4400.0,2100.0
Maharashtra,AURANGABAD,2000,Kharif     ,Urad,7400.0,2200.0
Maharashtra,AURANGABAD,2000,Rabi       ,Gram,23200.0,10700.0
Maharashtra,AURANGABAD,2000,Rabi       ,Jowar,202900.0,117300.0
Maharashtra,AURANGABAD,2000,Rabi       ,Linseed,4600.0,1200.0
Maharashtra,AURANGABAD,2000,Rabi       ,Maize,1300.0,1500.0
Maharashtra,AURANGABAD,2000,Rabi       ,Rapeseed &Mustard,400.0,100.0
Maharashtra,AURANGABAD,2000,Rabi       ,Safflower,22600.0,4700.0
Maharashtra,AURANGABAD,2000,Rabi       ,Sunflower,1700.0,800.0
Maharashtra,AURANGABAD,2000,Rabi       ,Wheat,23800.0,29200.0
Maharashtra,AURANGABAD,2000,Summer     ,Groundnut,500.0,500.0
Maharashtra,AURANGABAD,2000,Summer     ,Sunflower,500.0,100.0
Maharashtra,AURANGABAD,2000,Whole Year ,Sugarcane,18400.0,1280900.0
Maharashtra,AURANGABAD,2001,Kharif     ,Arhar/Tur,32700.0,9100.0
Maharashtra,AURANGABAD,2001,Kharif     ,Bajra,137400.0,86700.0
Maharashtra,AURANGABAD,2001,Kharif     ,Castor seed,800.0,200.0
Maharashtra,AURANGABAD,2001,Kharif     ,Cotton(lint),141300.0,91500.0
Maharashtra,AURANGABAD,2001,Kharif     ,Groundnut,5500.0,2300.0
Maharashtra,AURANGABAD,2001,Kharif     ,Jowar,25900.0,27500.0
Maharashtra,AURANGABAD,2001,Kharif     ,Maize,75700.0,149400.0
Maharashtra,AURANGABAD,2001,Kharif     ,Moong(Green Gram),13600.0,3500.0
Maharashtra,AURANGABAD,2001,Kharif     ,Niger seed,400.0,100.0
Maharashtra,AURANGABAD,2001,Kharif     ,Other Kharif pulses,5500.0,1300.0
Maharashtra,AURANGABAD,2001,Kharif     ,Rice,500.0,300.0
Maharashtra,AURANGABAD,2001,Kharif     ,Sesamum,5100.0,1100.0
Maharashtra,AURANGABAD,2001,Kharif     ,Small millets,3100.0,2000.0
Maharashtra,AURANGABAD,2001,Kharif     ,Soyabean,1900.0,2000.0
Maharashtra,AURANGABAD,2001,Kharif     ,Sunflower,3600.0,1200.0
Maharashtra,AURANGABAD,2001,Kharif     ,Urad,6100.0,3500.0
Maharashtra,AURANGABAD,2001,Rabi       ,Gram,41500.0,20800.0
Maharashtra,AURANGABAD,2001,Rabi       ,Jowar,212900.0,123900.0
Maharashtra,AURANGABAD,2001,Rabi       ,Linseed,4600.0,900.0
Maharashtra,AURANGABAD,2001,Rabi       ,Maize,2000.0,3700.0
Maharashtra,AURANGABAD,2001,Rabi       ,Rapeseed &Mustard,700.0,200.0
Maharashtra,AURANGABAD,2001,Rabi       ,Safflower,25100.0,12900.0
Maharashtra,AURANGABAD,2001,Rabi       ,Small millets,200.0,100.0
Maharashtra,AURANGABAD,2001,Rabi       ,Sunflower,4000.0,1700.0
Maharashtra,AURANGABAD,2001,Rabi       ,Wheat,29500.0,34900.0
Maharashtra,AURANGABAD,2001,Summer     ,Groundnut,400.0,500.0
Maharashtra,AURANGABAD,2001,Summer     ,Maize,200.0,300.0
Maharashtra,AURANGABAD,2001,Whole Year ,Sugarcane,10300.0,521500.0
Maharashtra,AURANGABAD,2002,Kharif     ,Arhar/Tur,40000.0,11600.0
Maharashtra,AURANGABAD,2002,Kharif     ,Bajra,149900.0,131100.0
Maharashtra,AURANGABAD,2002,Kharif     ,Castor seed,600.0,100.0
Maharashtra,AURANGABAD,2002,Kharif     ,Cotton(lint),135500.0,75500.0
Maharashtra,AURANGABAD,2002,Kharif     ,Groundnut,8200.0,5800.0
Maharashtra,AURANGABAD,2002,Kharif     ,Jowar,24400.0,34400.0
Maharashtra,AURANGABAD,2002,Kharif     ,Maize,82000.0,204700.0
Maharashtra,AURANGABAD,2002,Kharif     ,Moong(Green Gram),13600.0,10300.0
Maharashtra,AURANGABAD,2002,Kharif     ,Niger seed,400.0,100.0
Maharashtra,AURANGABAD,2002,Kharif     ,Other Kharif pulses,9500.0,1700.0
Maharashtra,AURANGABAD,2002,Kharif     ,Rice,600.0,200.0
Maharashtra,AURANGABAD,2002,Kharif     ,Sesamum,5100.0,1600.0
Maharashtra,AURANGABAD,2002,Kharif     ,Soyabean,2700.0,4100.0
Maharashtra,AURANGABAD,2002,Kharif     ,Sunflower,8600.0,4000.0
Maharashtra,AURANGABAD,2002,Kharif     ,Urad,6100.0,4900.0
Maharashtra,AURANGABAD,2002,Rabi       ,Gram,40800.0,23600.0
Maharashtra,AURANGABAD,2002,Rabi       ,Jowar,147500.0,82400.0
Maharashtra,AURANGABAD,2002,Rabi       ,Linseed,1600.0,300.0
Maharashtra,AURANGABAD,2002,Rabi       ,Maize,1700.0,2900.0
Maharashtra,AURANGABAD,2002,Rabi       ,Rapeseed &Mustard,900.0,200.0
Maharashtra,AURANGABAD,2002,Rabi       ,Safflower,14100.0,4100.0
Maharashtra,AURANGABAD,2002,Rabi       ,Sunflower,3900.0,1600.0
Maharashtra,AURANGABAD,2002,Rabi       ,Wheat,33400.0,40500.0
Maharashtra,AURANGABAD,2002,Summer     ,Groundnut,200.0,400.0
Maharashtra,AURANGABAD,2002,Summer     ,Maize,300.0,500.0
Maharashtra,AURANGABAD,2002,Whole Year ,Sugarcane,11800.0,735000.0
Maharashtra,AURANGABAD,2003,Kharif     ,Arhar/Tur,38000.0,13400.0
Maharashtra,AURANGABAD,2003,Kharif     ,Bajra,128700.0,110200.0
Maharashtra,AURANGABAD,2003,Kharif     ,Cotton(lint),168000.0,143700.0
Maharashtra,AURANGABAD,2003,Kharif     ,Groundnut,8900.0,4400.0
Maharashtra,AURANGABAD,2003,Kharif     ,Jowar,17900.0,23800.0
Maharashtra,AURANGABAD,2003,Kharif     ,Maize,90400.0,189900.0
Maharashtra,AURANGABAD,2003,Kharif     ,Moong(Green Gram),13000.0,7600.0
Maharashtra,AURANGABAD,2003,Kharif     ,Niger seed,400.0,100.0
Maharashtra,AURANGABAD,2003,Kharif     ,Other Kharif pulses,8000.0,2300.0
Maharashtra,AURANGABAD,2003,Kharif     ,other oilseeds,200.0,100.0
Maharashtra,AURANGABAD,2003,Kharif     ,Rice,600.0,200.0
Maharashtra,AURANGABAD,2003,Kharif     ,Sesamum,6400.0,1600.0
Maharashtra,AURANGABAD,2003,Kharif     ,Small millets,2200.0,600.0
Maharashtra,AURANGABAD,2003,Kharif     ,Soyabean,4600.0,6200.0
Maharashtra,AURANGABAD,2003,Kharif     ,Sunflower,7800.0,2900.0
Maharashtra,AURANGABAD,2003,Kharif     ,Urad,6200.0,6800.0
Maharashtra,AURANGABAD,2003,Rabi       ,Gram,36700.0,14900.0
Maharashtra,AURANGABAD,2003,Rabi       ,Jowar,170000.0,61300.0
Maharashtra,AURANGABAD,2003,Rabi       ,Linseed,1800.0,600.0
Maharashtra,AURANGABAD,2003,Rabi       ,Maize,2100.0,5200.0
Maharashtra,AURANGABAD,2003,Rabi       ,Rapeseed &Mustard,600.0,100.0
Maharashtra,AURANGABAD,2003,Rabi       ,Safflower,17800.0,5500.0
Maharashtra,AURANGABAD,2003,Rabi       ,Sunflower,4700.0,1500.0
Maharashtra,AURANGABAD,2003,Rabi       ,Wheat,31200.0,40100.0
Maharashtra,AURANGABAD,2003,Summer     ,Groundnut,100.0,100.0
Maharashtra,AURANGABAD,2003,Summer     ,Sunflower,100.0,100.0
Maharashtra,AURANGABAD,2003,Whole Year ,Banana,200.0,8590.0
Maharashtra,AURANGABAD,2003,Whole Year ,Grapes,37.0,993.0
Maharashtra,AURANGABAD,2003,Whole Year ,Mango,5963.0,11020.0
Maharashtra,AURANGABAD,2003,Whole Year ,Onion,160.0,957.0
Maharashtra,AURANGABAD,2003,Whole Year ,Sugarcane,8400.0,377300.0
Maharashtra,AURANGABAD,2003,Whole Year ,Tomato,401.0,1262.0
Maharashtra,AURANGABAD,2004,Kharif     ,Arhar/Tur,38700.0,19000.0
Maharashtra,AURANGABAD,2004,Kharif     ,Bajra,128900.0,107900.0
Maharashtra,AURANGABAD,2004,Kharif     ,Groundnut,8500.0,5800.0
Maharashtra,AURANGABAD,2004,Kharif     ,Jowar,10600.0,12900.0
Maharashtra,AURANGABAD,2004,Kharif     ,Maize,89900.0,169300.0
Maharashtra,AURANGABAD,2004,Kharif     ,Moong(Green Gram),11200.0,4400.0
Maharashtra,AURANGABAD,2004,Kharif     ,Niger seed,400.0,100.0
Maharashtra,AURANGABAD,2004,Kharif     ,Other Cereals & Millets,3100.0,1900.0
Maharashtra,AURANGABAD,2004,Kharif     ,Other Kharif pulses,5400.0,500.0
Maharashtra,AURANGABAD,2004,Kharif     ,other oilseeds,600.0,400.0
Maharashtra,AURANGABAD,2004,Kharif     ,Rice,300.0,200.0
Maharashtra,AURANGABAD,2004,Kharif     ,Sesamum,5500.0,1200.0
Maharashtra,AURANGABAD,2004,Kharif     ,Sunflower,8700.0,4500.0
Maharashtra,AURANGABAD,2004,Kharif     ,Urad,5400.0,2200.0
Maharashtra,AURANGABAD,2004,Rabi       ,Gram,38500.0,23700.0
Maharashtra,AURANGABAD,2004,Rabi       ,Jowar,168500.0,107400.0
Maharashtra,AURANGABAD,2004,Rabi       ,Linseed,2000.0,400.0
Maharashtra,AURANGABAD,2004,Rabi       ,Maize,1800.0,3100.0
Maharashtra,AURANGABAD,2004,Rabi       ,Rapeseed &Mustard,700.0,100.0
Maharashtra,AURANGABAD,2004,Rabi       ,Safflower,17100.0,9100.0
Maharashtra,AURANGABAD,2004,Rabi       ,Soyabean,5700.0,5400.0
Maharashtra,AURANGABAD,2004,Rabi       ,Sunflower,5100.0,2400.0
Maharashtra,AURANGABAD,2004,Rabi       ,Wheat,36400.0,47200.0
Maharashtra,AURANGABAD,2004,Summer     ,Groundnut,100.0,100.0
Maharashtra,AURANGABAD,2004,Summer     ,Maize,100.0,200.0
Maharashtra,AURANGABAD,2004,Summer     ,Sunflower,100.0,100.0
Maharashtra,AURANGABAD,2004,Whole Year ,Cotton(lint),209500.0,263200.0
Maharashtra,AURANGABAD,2004,Whole Year ,Sugarcane,6400.0,509500.0
Maharashtra,AURANGABAD,2005,Kharif     ,Arhar/Tur,41300.0,25500.0
Maharashtra,AURANGABAD,2005,Kharif     ,Bajra,131400.0,150000.0
Maharashtra,AURANGABAD,2005,Kharif     ,Castor seed,500.0,400.0
Maharashtra,AURANGABAD,2005,Kharif     ,Cotton(lint),250100.0,322700.0
Maharashtra,AURANGABAD,2005,Kharif     ,Groundnut,7500.0,4500.0
Maharashtra,AURANGABAD,2005,Kharif     ,Moong(Green Gram),8000.0,5300.0
Maharashtra,AURANGABAD,2005,Kharif     ,Niger seed,400.0,100.0
Maharashtra,AURANGABAD,2005,Kharif     ,Rice,100.0,100.0
Maharashtra,AURANGABAD,2005,Kharif     ,Sesamum,5000.0,1200.0
Maharashtra,AURANGABAD,2005,Kharif     ,Soyabean,8600.0,10300.0
Maharashtra,AURANGABAD,2005,Kharif     ,Sugarcane,10600.0,646600.0
Maharashtra,AURANGABAD,2005,Kharif     ,Sunflower,7500.0,2800.0
Maharashtra,AURANGABAD,2005,Kharif     ,Urad,4000.0,2900.0
Maharashtra,AURANGABAD,2005,Rabi       ,Gram,39100.0,28500.0
Maharashtra,AURANGABAD,2005,Rabi       ,Linseed,1600.0,300.0
Maharashtra,AURANGABAD,2005,Rabi       ,Rapeseed &Mustard,600.0,200.0
Maharashtra,AURANGABAD,2005,Rabi       ,Safflower,14300.0,10500.0
Maharashtra,AURANGABAD,2005,Rabi       ,Sunflower,4600.0,2200.0
Maharashtra,AURANGABAD,2005,Rabi       ,Wheat,40900.0,67600.0
Maharashtra,AURANGABAD,2005,Summer     ,Groundnut,200.0,300.0
Maharashtra,AURANGABAD,2005,Summer     ,Sunflower,100.0,100.0
Maharashtra,AURANGABAD,2006,Kharif     ,Arhar/Tur,40100.0,34400.0
Maharashtra,AURANGABAD,2006,Kharif     ,Bajra,123100.0,139400.0
Maharashtra,AURANGABAD,2006,Kharif     ,Castor seed,400.0,100.0
Maharashtra,AURANGABAD,2006,Kharif     ,Cotton(lint),282100.0,486300.0
Maharashtra,AURANGABAD,2006,Kharif     ,Groundnut,8600.0,6500.0
Maharashtra,AURANGABAD,2006,Kharif     ,Jowar,8000.0,14100.0
Maharashtra,AURANGABAD,2006,Kharif     ,Maize,101500.0,281100.0
Maharashtra,AURANGABAD,2006,Kharif     ,Moong(Green Gram),8800.0,7100.0
Maharashtra,AURANGABAD,2006,Kharif     ,Niger seed,400.0,100.0
Maharashtra,AURANGABAD,2006,Kharif     ,Rice,100.0,100.0
Maharashtra,AURANGABAD,2006,Kharif     ,Sesamum,4700.0,1000.0
Maharashtra,AURANGABAD,2006,Kharif     ,Soyabean,10000.0,15600.0
Maharashtra,AURANGABAD,2006,Kharif     ,Sunflower,6700.0,3600.0
Maharashtra,AURANGABAD,2006,Kharif     ,Urad,4300.0,3000.0
Maharashtra,AURANGABAD,2006,Rabi       ,Gram,52100.0,44900.0
Maharashtra,AURANGABAD,2006,Rabi       ,Jowar,164000.0,161300.0
Maharashtra,AURANGABAD,2006,Rabi       ,Linseed,2500.0,600.0
Maharashtra,AURANGABAD,2006,Rabi       ,Maize,2200.0,7100.0
Maharashtra,AURANGABAD,2006,Rabi       ,Rapeseed &Mustard,1100.0,200.0
Maharashtra,AURANGABAD,2006,Rabi       ,Safflower,15300.0,13100.0
Maharashtra,AURANGABAD,2006,Rabi       ,Sunflower,4700.0,2200.0
Maharashtra,AURANGABAD,2006,Rabi       ,Wheat,60700.0,121900.0
Maharashtra,AURANGABAD,2006,Summer     ,Groundnut,300.0,300.0
Maharashtra,AURANGABAD,2006,Summer     ,Maize,700.0,700.0
Maharashtra,AURANGABAD,2006,Summer     ,Sunflower,100.0,100.0
Maharashtra,AURANGABAD,2007,Kharif     ,Arhar/Tur,414.0,302.0
Maharashtra,AURANGABAD,2007,Kharif     ,Bajra,1111.0,1362.0
Maharashtra,AURANGABAD,2007,Kharif     ,Castor seed,3.0,1.0
Maharashtra,AURANGABAD,2007,Kharif     ,Cotton(lint),3061.0,6898.0
Maharashtra,AURANGABAD,2007,Kharif     ,Groundnut,86.0,87.0
Maharashtra,AURANGABAD,2007,Kharif     ,Jowar,62.0,101.0
Maharashtra,AURANGABAD,2007,Kharif     ,Maize,1080.0,3035.0
Maharashtra,AURANGABAD,2007,Kharif     ,Moong(Green Gram),108.0,106.0
Maharashtra,AURANGABAD,2007,Kharif     ,Sesamum,32.0,6.0
Maharashtra,AURANGABAD,2007,Kharif     ,Soyabean,86.0,138.0
Maharashtra,AURANGABAD,2007,Kharif     ,Sunflower,67.0,34.0
Maharashtra,AURANGABAD,2007,Kharif     ,Urad,49.0,37.0
Maharashtra,AURANGABAD,2007,Rabi       ,Gram,495.0,457.0
Maharashtra,AURANGABAD,2007,Rabi       ,Jowar,1131.0,1197.0
Maharashtra,AURANGABAD,2007,Rabi       ,Linseed,17.0,5.0
Maharashtra,AURANGABAD,2007,Rabi       ,Maize,15.0,47.0
Maharashtra,AURANGABAD,2007,Rabi       ,Rapeseed &Mustard,6.0,2.0
Maharashtra,AURANGABAD,2007,Rabi       ,Safflower,94.0,77.0
Maharashtra,AURANGABAD,2007,Rabi       ,Sunflower,30.0,18.0
Maharashtra,AURANGABAD,2007,Rabi       ,Wheat,492.0,1076.0
Maharashtra,AURANGABAD,2007,Summer     ,Groundnut,5.0,6.0
Maharashtra,AURANGABAD,2007,Summer     ,Maize,2.0,3.0
Maharashtra,AURANGABAD,2007,Summer     ,Sunflower,2.0,1.0
Maharashtra,AURANGABAD,2007,Whole Year ,Sugarcane,343.0,27115.0
Maharashtra,AURANGABAD,2008,Kharif     ,Arhar/Tur,27700.0,17300.0
Maharashtra,AURANGABAD,2008,Kharif     ,Bajra,109100.0,103500.0
Maharashtra,AURANGABAD,2008,Kharif     ,Castor seed,300.0,200.0
Maharashtra,AURANGABAD,2008,Kharif     ,Cotton(lint),251700.0,403500.0
Maharashtra,AURANGABAD,2008,Kharif     ,Groundnut,3600.0,3100.0
Maharashtra,AURANGABAD,2008,Kharif     ,Jowar,4000.0,7100.0
Maharashtra,AURANGABAD,2008,Kharif     ,Maize,113000.0,311300.0
Maharashtra,AURANGABAD,2008,Kharif     ,Moong(Green Gram),7000.0,4900.0
Maharashtra,AURANGABAD,2008,Kharif     ,Niger seed,100.0,100.0
Maharashtra,AURANGABAD,2008,Kharif     ,Sesamum,1400.0,200.0
Maharashtra,AURANGABAD,2008,Kharif     ,Soyabean,6200.0,5100.0
